"race_m","income","income_q"
"White",44000,43.69
"White",44000,43.7
"White",44000,43.71
"White",44000,43.72
"White",44000,43.73
"White",44000,43.74
"White",44000,43.75
"White",44000,43.76
"White",44000,43.77
"White",44000,43.78
"White",44000,43.79
"White",44000,43.8
"White",44000,43.81
"White",44000,43.82
"White",44000,43.83
"White",44100,43.84
"White",44100,43.85
"White",44200,43.86
"White",44200,43.87
"White",44300,43.88
"White",44300,43.89
"White",44400,43.9
"White",44400,43.91
"White",44500,43.92
"White",44500,43.93
"White",44500,43.94
"White",44593.51,43.95
"White",44600,43.96
"White",44700,43.97
"White",44700,43.98
"White",44772.4619999999,43.99
"White",44800,44
"White",44800,44.01
"White",44900,44.02
"White",45000,44.03
"White",45000,44.04
"White",45000,44.05
"White",45000,44.06
"White",45000,44.07
"White",45000,44.08
"White",45000,44.09
"White",45000,44.1
"White",45000,44.11
"White",45000,44.12
"White",45000,44.13
"White",45000,44.14
"White",45000,44.15
"White",45000,44.16
"White",45000,44.17
"White",45000,44.18
"White",45000,44.19
"White",45000,44.2
"White",45000,44.21
"White",45000,44.22
"White",45000,44.23
"White",45000,44.24
"White",45000,44.25
"White",45000,44.26
"White",45000,44.27
"White",45000,44.28
"White",45000,44.29
"White",45000,44.3
"White",45000,44.31
"White",45000,44.32
"White",45000,44.33
"White",45000,44.34
"White",45000,44.35
"White",45000,44.36
"White",45000,44.37
"White",45000,44.38
"White",45000,44.39
"White",45000,44.4
"White",45000,44.41
"White",45000,44.42
"White",45000,44.43
"White",45000,44.44
"White",45000,44.45
"White",45000,44.46
"White",45000,44.47
"White",45000,44.48
"White",45000,44.49
"White",45000,44.5
"White",45000,44.51
"White",45000,44.52
"White",45000,44.53
"White",45000,44.54
"White",45000,44.55
"White",45000,44.56
"White",45000,44.57
"White",45000,44.58
"White",45000,44.59
"White",45000,44.6
"White",45000,44.61
"White",45000,44.62
"White",45000,44.63
"White",45000,44.64
"White",45000,44.65
"White",45000,44.66
"White",45000,44.67
"White",45000,44.68
"White",45000,44.69
"White",45000,44.7
"White",45000,44.71
"White",45000,44.72
"White",45000,44.73
"White",45000,44.74
"White",45000,44.75
"White",45000,44.76
"White",45000,44.77
"White",45000,44.78
"White",45000,44.79
"White",45000,44.8
"White",45000,44.81
"White",45000,44.82
"White",45000,44.83
"White",45000,44.84
"White",45000,44.85
"White",45000,44.86
"White",45000,44.87
"White",45000,44.88
"White",45000,44.89
"White",45000,44.9
"White",45000,44.91
"White",45000,44.92
"White",45000,44.93
"White",45000,44.94
"White",45000,44.95
"White",45000,44.96
"White",45000,44.97
"White",45000,44.98
"White",45000,44.99
"White",45000,45
"White",45000,45.01
"White",45000,45.02
"White",45000,45.03
"White",45000,45.04
"White",45000,45.05
"White",45000,45.06
"White",45000,45.07
"White",45000,45.08
"White",45000,45.09
"White",45000,45.1
"White",45000,45.11
"White",45000,45.12
"White",45000,45.13
"White",45000,45.14
"White",45000,45.15
"White",45000,45.16
"White",45000,45.17
"White",45000,45.18
"White",45000,45.19
"White",45000,45.2
"White",45000,45.21
"White",45000,45.22
"White",45000,45.23
"White",45000,45.24
"White",45000,45.25
"White",45000,45.26
"White",45000,45.27
"White",45000,45.28
"White",45000,45.29
"White",45000,45.3
"White",45000,45.31
"White",45000,45.32
"White",45000,45.33
"White",45000,45.34
"White",45000,45.35
"White",45000,45.36
"White",45000,45.37
"White",45000,45.38
"White",45000,45.39
"White",45000,45.4
"White",45000,45.41
"White",45000,45.42
"White",45000,45.43
"White",45000,45.44
"White",45000,45.45
"White",45000,45.46
"White",45000,45.47
"White",45000,45.48
"White",45000,45.49
"White",45000,45.5
"White",45000,45.51
"White",45000,45.52
"White",45000,45.53
"White",45000,45.54
"White",45000,45.55
"White",45000,45.56
"White",45000,45.57
"White",45000,45.58
"White",45000,45.59
"White",45000,45.6
"White",45010,45.61
"White",45050,45.62
"White",45100,45.63
"White",45100,45.64
"White",45200,45.65
"White",45200,45.66
"White",45200,45.67
"White",45300,45.68
"White",45300,45.69
"White",45400,45.7
"White",45400,45.71
"White",45500,45.72
"White",45500,45.73
"White",45500,45.74
"White",45596.3500000001,45.75
"White",45600,45.76
"White",45600,45.77
"White",45600,45.78
"White",45700,45.79
"White",45700,45.8
"White",45800,45.81
"White",45800,45.82
"White",45800,45.83
"White",45900,45.84
"White",45900,45.85
"White",46000,45.86
"White",46000,45.87
"White",46000,45.88
"White",46000,45.89
"White",46000,45.9
"White",46000,45.91
"White",46000,45.92
"White",46000,45.93
"White",46000,45.94
"White",46000,45.95
"White",46000,45.96
"White",46000,45.97
"White",46000,45.98
"White",46000,45.99
"White",46000,46
"White",46000,46.01
"White",46000,46.02
"White",46000,46.03
"White",46000,46.04
"White",46000,46.05
"White",46000,46.06
"White",46000,46.07
"White",46000,46.08
"White",46000,46.09
"White",46000,46.1
"White",46000,46.11
"White",46000,46.12
"White",46000,46.13
"White",46000,46.14
"White",46000,46.15
"White",46000,46.16
"White",46000,46.17
"White",46030,46.18
"White",46100,46.19
"White",46100,46.2
"White",46200,46.21
"White",46200,46.22
"White",46300,46.23
"White",46300,46.24
"White",46386.5000000002,46.25
"White",46400,46.26
"White",46500,46.27
"White",46500,46.28
"White",46500,46.29
"White",46500,46.3
"White",46600,46.31
"White",46600,46.32
"White",46700,46.33
"White",46700,46.34
"White",46800,46.35
"White",46800,46.36
"White",46800,46.37
"White",46869.6880000003,46.38
"White",46900,46.39
"White",47000,46.4
"White",47000,46.41
"White",47000,46.42
"White",47000,46.43
"White",47000,46.44
"White",47000,46.45
"White",47000,46.46
"White",47000,46.47
"White",47000,46.48
"White",47000,46.49
"White",47000,46.5
"White",47000,46.51
"White",47000,46.52
"White",47000,46.53
"White",47000,46.54
"White",47000,46.55
"White",47000,46.56
"White",47000,46.57
"White",47000,46.58
"White",47000,46.59
"White",47000,46.6
"White",47000,46.61
"White",47000,46.62
"White",47000,46.63
"White",47000,46.64
"White",47000,46.65
"White",47000,46.66
"White",47000,46.67
"White",47010,46.68
"White",47100,46.69
"White",47146.4600000001,46.7
"White",47200,46.71
"White",47300,46.72
"White",47300,46.73
"White",47400,46.74
"White",47400,46.75
"White",47500,46.76
"White",47500,46.77
"White",47500,46.78
"White",47500,46.79
"White",47553.8400000002,46.8
"White",47600,46.81
"White",47700,46.82
"White",47700,46.83
"White",47800,46.84
"White",47800,46.85
"White",47800,46.86
"White",47900,46.87
"White",48000,46.88
"White",48000,46.89
"White",48000,46.9
"White",48000,46.91
"White",48000,46.92
"White",48000,46.93
"White",48000,46.94
"White",48000,46.95
"White",48000,46.96
"White",48000,46.97
"White",48000,46.98
"White",48000,46.99
"White",48000,47
"White",48000,47.01
"White",48000,47.02
"White",48000,47.03
"White",48000,47.04
"White",48000,47.05
"White",48000,47.06
"White",48000,47.07
"White",48000,47.08
"White",48000,47.09
"White",48000,47.1
"White",48000,47.11
"White",48000,47.12
"White",48000,47.13
"White",48000,47.14
"White",48000,47.15
"White",48000,47.16
"White",48000,47.17
"White",48000,47.18
"White",48000,47.19
"White",48000,47.2
"White",48000,47.21
"White",48000,47.22
"White",48000,47.23
"White",48000,47.24
"White",48000,47.25
"White",48000,47.26
"White",48000,47.27
"White",48000,47.28
"White",48000,47.29
"White",48000,47.3
"White",48000,47.31
"White",48000,47.32
"White",48000,47.33
"White",48000,47.34
"White",48000,47.35
"White",48000,47.36
"White",48000,47.37
"White",48000,47.38
"White",48000,47.39
"White",48000,47.4
"White",48000,47.41
"White",48000,47.42
"White",48000,47.43
"White",48000,47.44
"White",48000,47.45
"White",48000,47.46
"White",48000,47.47
"White",48000,47.48
"White",48000,47.49
"White",48000,47.5
"White",48000,47.51
"White",48000,47.52
"White",48000,47.53
"White",48000,47.54
"White",48000,47.55
"White",48000,47.56
"White",48000,47.57
"White",48000,47.58
"White",48000,47.59
"White",48000,47.6
"White",48000,47.61
"White",48020,47.62
"White",48100,47.63
"White",48100,47.64
"White",48200,47.65
"White",48200,47.66
"White",48260,47.67
"White",48300,47.68
"White",48400,47.69
"White",48400,47.7
"White",48500,47.71
"White",48500,47.72
"White",48500,47.73
"White",48500,47.74
"White",48600,47.75
"White",48600,47.76
"White",48600,47.77
"White",48700,47.78
"White",48720,47.79
"White",48800,47.8
"White",48900,47.81
"White",48900,47.82
"White",49000,47.83
"White",49000,47.84
"White",49000,47.85
"White",49000,47.86
"White",49000,47.87
"White",49000,47.88
"White",49000,47.89
"White",49000,47.9
"White",49000,47.91
"White",49000,47.92
"White",49000,47.93
"White",49000,47.94
"White",49000,47.95
"White",49000,47.96
"White",49000,47.97
"White",49000,47.98
"White",49000,47.99
"White",49000,48
"White",49000,48.01
"White",49000,48.02
"White",49000,48.03
"White",49000,48.04
"White",49000,48.05
"White",49000,48.06
"White",49100,48.07
"White",49100,48.08
"White",49200,48.09
"White",49200,48.1
"White",49300,48.11
"White",49300,48.12
"White",49400,48.13
"White",49400,48.14
"White",49500,48.15
"White",49500,48.16
"White",49500,48.17
"White",49600,48.18
"White",49600,48.19
"White",49700,48.2
"White",49700,48.21
"White",49800,48.22
"White",49832.7480000001,48.23
"White",49900,48.24
"White",49900,48.25
"White",50000,48.26
"White",50000,48.27
"White",50000,48.28
"White",50000,48.29
"White",50000,48.3
"White",50000,48.31
"White",50000,48.32
"White",50000,48.33
"White",50000,48.34
"White",50000,48.35
"White",50000,48.36
"White",50000,48.37
"White",50000,48.38
"White",50000,48.39
"White",50000,48.4
"White",50000,48.41
"White",50000,48.42
"White",50000,48.43
"White",50000,48.44
"White",50000,48.45
"White",50000,48.46
"White",50000,48.47
"White",50000,48.48
"White",50000,48.49
"White",50000,48.5
"White",50000,48.51
"White",50000,48.52
"White",50000,48.53
"White",50000,48.54
"White",50000,48.55
"White",50000,48.56
"White",50000,48.57
"White",50000,48.58
"White",50000,48.59
"White",50000,48.6
"White",50000,48.61
"White",50000,48.62
"White",50000,48.63
"White",50000,48.64
"White",50000,48.65
"White",50000,48.66
"White",50000,48.67
"White",50000,48.68
"White",50000,48.69
"White",50000,48.7
"White",50000,48.71
"White",50000,48.72
"White",50000,48.73
"White",50000,48.74
"White",50000,48.75
"White",50000,48.76
"White",50000,48.77
"White",50000,48.78
"White",50000,48.79
"White",50000,48.8
"White",50000,48.81
"White",50000,48.82
"White",50000,48.83
"White",50000,48.84
"White",50000,48.85
"White",50000,48.86
"White",50000,48.87
"White",50000,48.88
"White",50000,48.89
"White",50000,48.9
"White",50000,48.91
"White",50000,48.92
"White",50000,48.93
"White",50000,48.94
"White",50000,48.95
"White",50000,48.96
"White",50000,48.97
"White",50000,48.98
"White",50000,48.99
"White",50000,49
"White",50000,49.01
"White",50000,49.02
"White",50000,49.03
"White",50000,49.04
"White",50000,49.05
"White",50000,49.06
"White",50000,49.07
"White",50000,49.08
"White",50000,49.09
"White",50000,49.1
"White",50000,49.11
"White",50000,49.12
"White",50000,49.13
"White",50000,49.14
"White",50000,49.15
"White",50000,49.16
"White",50000,49.17
"White",50000,49.18
"White",50000,49.19
"White",50000,49.2
"White",50000,49.21
"White",50000,49.22
"White",50000,49.23
"White",50000,49.24
"White",50000,49.25
"White",50000,49.26
"White",50000,49.27
"White",50000,49.28
"White",50000,49.29
"White",50000,49.3
"White",50000,49.31
"White",50000,49.32
"White",50000,49.33
"White",50000,49.34
"White",50000,49.35
"White",50000,49.36
"White",50000,49.37
"White",50000,49.38
"White",50000,49.39
"White",50000,49.4
"White",50000,49.41
"White",50000,49.42
"White",50000,49.43
"White",50000,49.44
"White",50000,49.45
"White",50000,49.46
"White",50000,49.47
"White",50000,49.48
"White",50000,49.49
"White",50000,49.5
"White",50000,49.51
"White",50000,49.52
"White",50000,49.53
"White",50000,49.54
"White",50000,49.55
"White",50000,49.56
"White",50000,49.57
"White",50000,49.58
"White",50000,49.59
"White",50000,49.6
"White",50000,49.61
"White",50000,49.62
"White",50000,49.63
"White",50000,49.64
"White",50000,49.65
"White",50000,49.66
"White",50000,49.67
"White",50000,49.68
"White",50000,49.69
"White",50000,49.7
"White",50000,49.71
"White",50000,49.72
"White",50000,49.73
"White",50000,49.74
"White",50000,49.75
"White",50000,49.76
"White",50000,49.77
"White",50000,49.78
"White",50000,49.79
"White",50000,49.8
"White",50000,49.81
"White",50000,49.82
"White",50000,49.83
"White",50000,49.84
"White",50000,49.85
"White",50000,49.86
"White",50000,49.87
"White",50000,49.88
"White",50000,49.89
"White",50000,49.9
"White",50000,49.91
"White",50000,49.92
"White",50000,49.93
"White",50000,49.94
"White",50000,49.95
"White",50000,49.96
"White",50000,49.97
"White",50000,49.98
"White",50000,49.99
"White",50000,50
"White",50000,50.01
"White",50000,50.02
"White",50000,50.03
"White",50000,50.04
"White",50000,50.05
"White",50000,50.06
"White",50000,50.07
"White",50000,50.08
"White",50000,50.09
"White",50000,50.1
"White",50000,50.11
"White",50000,50.12
"White",50000,50.13
"White",50000,50.14
"White",50000,50.15
"White",50000,50.16
"White",50000,50.17
"White",50000,50.18
"White",50000,50.19
"White",50000,50.2
"White",50000,50.21
"White",50000,50.22
"White",50000,50.23
"White",50000,50.24
"White",50000,50.25
"White",50000,50.26
"White",50000,50.27
"White",50000,50.28
"White",50000,50.29
"White",50000,50.3
"White",50000,50.31
"White",50000,50.32
"White",50000,50.33
"White",50000,50.34
"White",50000,50.35
"White",50000,50.36
"White",50000,50.37
"White",50000,50.38
"White",50000,50.39
"White",50000,50.4
"White",50000,50.41
"White",50000,50.42
"White",50000,50.43
"White",50000,50.44
"White",50000,50.45
"White",50000,50.46
"White",50000,50.47
"White",50000,50.48
"White",50000,50.49
"White",50000,50.5
"White",50000,50.51
"White",50000,50.52
"White",50000,50.53
"White",50000,50.54
"White",50000,50.55
"White",50000,50.56
"White",50000,50.57
"White",50000,50.58
"White",50000,50.59
"White",50000,50.6
"White",50000,50.61
"White",50000,50.62
"White",50000,50.63
"White",50000,50.64
"White",50000,50.65
"White",50000,50.66
"White",50000,50.67
"White",50000,50.68
"White",50000,50.69
"White",50000,50.7
"White",50000,50.71
"White",50000,50.72
"White",50000,50.73
"White",50000,50.74
"White",50000,50.75
"White",50000,50.76
"White",50000,50.77
"White",50000,50.78
"White",50000,50.79
"White",50000,50.8
"White",50000,50.81
"White",50000,50.82
"White",50000,50.83
"White",50000,50.84
"White",50000,50.85
"White",50000,50.86
"White",50000,50.87
"White",50000,50.88
"White",50000,50.89
"White",50000,50.9
"White",50000,50.91
"White",50000,50.92
"White",50000,50.93
"White",50000,50.94
"White",50000,50.95
"White",50000,50.96
"White",50000,50.97
"White",50000,50.98
"White",50000,50.99
"White",50000,51
"White",50000,51.01
"White",50000,51.02
"White",50000,51.03
"White",50000,51.04
"White",50000,51.05
"White",50000,51.06
"White",50000,51.07
"White",50000,51.08
"White",50000,51.09
"White",50010,51.1
"White",50020,51.11
"White",50050,51.12
"White",50060,51.13
"White",50100,51.14
"White",50100,51.15
"White",50150,51.16
"White",50200,51.17
"White",50200,51.18
"White",50280,51.19
"White",50300,51.2
"White",50400,51.21
"White",50400,51.22
"White",50500,51.23
"White",50500,51.24
"White",50500,51.25
"White",50600,51.26
"White",50601.7260000005,51.27
"White",50716.4640000003,51.28
"White",50800,51.29
"White",50900,51.3
"White",51000,51.31
"White",51000,51.32
"White",51000,51.33
"White",51000,51.34
"White",51000,51.35
"White",51000,51.36
"White",51000,51.37
"White",51000,51.38
"White",51000,51.39
"White",51000,51.4
"White",51000,51.41
"White",51000,51.42
"White",51000,51.43
"White",51000,51.44
"White",51000,51.45
"White",51000,51.46
"White",51000,51.47
"White",51000,51.48
"White",51000,51.49
"White",51000,51.5
"White",51000,51.51
"White",51000,51.52
"White",51000,51.53
"White",51000,51.54
"White",51000,51.55
"White",51000,51.56
"White",51000,51.57
"White",51000,51.58
"White",51000,51.59
"White",51000,51.6
"White",51020,51.61
"White",51100,51.62
"White",51200,51.63
"White",51200,51.64
"White",51231.7699999997,51.65
"White",51300,51.66
"White",51400,51.67
"White",51500,51.68
"White",51500,51.69
"White",51600,51.7
"White",51600,51.71
"White",51700,51.72
"White",51800,51.73
"White",52000,51.74
"White",52000,51.75
"White",52000,51.76
"White",52000,51.77
"White",52000,51.78
"White",52000,51.79
"White",52000,51.8
"White",52000,51.81
"White",52000,51.82
"White",52000,51.83
"White",52000,51.84
"White",52000,51.85
"White",52000,51.86
"White",52000,51.87
"White",52000,51.88
"White",52000,51.89
"White",52000,51.9
"White",52000,51.91
"White",52000,51.92
"White",52000,51.93
"White",52000,51.94
"White",52000,51.95
"White",52000,51.96
"White",52000,51.97
"White",52000,51.98
"White",52000,51.99
"White",52000,52
"White",52000,52.01
"White",52000,52.02
"White",52000,52.03
"White",52000,52.04
"White",52000,52.05
"White",52000,52.06
"White",52000,52.07
"White",52000,52.08
"White",52000,52.09
"White",52000,52.1
"White",52000,52.11
"White",52000,52.12
"White",52000,52.13
"White",52000,52.14
"White",52000,52.15
"White",52000,52.16
"White",52000,52.17
"White",52000,52.18
"White",52000,52.19
"White",52000,52.2
"White",52000,52.21
"White",52000,52.22
"White",52000,52.23
"White",52000,52.24
"White",52000,52.25
