"class_f","income","income_q"
"Capitalists",35482.88,26.32
"Capitalists",35500,26.33
"Capitalists",35600,26.34
"Capitalists",35600,26.35
"Capitalists",35700,26.36
"Capitalists",35700,26.37
"Capitalists",35727.8399999999,26.38
"Capitalists",35800,26.39
"Capitalists",35900,26.4
"Capitalists",35900,26.41
"Capitalists",36000,26.42
"Capitalists",36000,26.43
"Capitalists",36000,26.44
"Capitalists",36000,26.45
"Capitalists",36000,26.46
"Capitalists",36000,26.47
"Capitalists",36000,26.48
"Capitalists",36000,26.49
"Capitalists",36000,26.5
"Capitalists",36000,26.51
"Capitalists",36000,26.52
"Capitalists",36000,26.53
"Capitalists",36000,26.54
"Capitalists",36000,26.55
"Capitalists",36000,26.56
"Capitalists",36000,26.57
"Capitalists",36000,26.58
"Capitalists",36000,26.59
"Capitalists",36000,26.6
"Capitalists",36000,26.61
"Capitalists",36000,26.62
"Capitalists",36000,26.63
"Capitalists",36000,26.64
"Capitalists",36000,26.65
"Capitalists",36000,26.66
"Capitalists",36000,26.67
"Capitalists",36000,26.68
"Capitalists",36000,26.69
"Capitalists",36000,26.7
"Capitalists",36000,26.71
"Capitalists",36000,26.72
"Capitalists",36000,26.73
"Capitalists",36000,26.74
"Capitalists",36000,26.75
"Capitalists",36000,26.76
"Capitalists",36000,26.77
"Capitalists",36000,26.78
"Capitalists",36000,26.79
"Capitalists",36000,26.8
"Capitalists",36000,26.81
"Capitalists",36000,26.82
"Capitalists",36000,26.83
"Capitalists",36000,26.84
"Capitalists",36000,26.85
"Capitalists",36000,26.86
"Capitalists",36000,26.87
"Capitalists",36000,26.88
"Capitalists",36000,26.89
"Capitalists",36000,26.9
"Capitalists",36000,26.91
"Capitalists",36000,26.92
"Capitalists",36000,26.93
"Capitalists",36000,26.94
"Capitalists",36000,26.95
"Capitalists",36000,26.96
"Capitalists",36000,26.97
"Capitalists",36000,26.98
"Capitalists",36000,26.99
"Capitalists",36000,27
"Capitalists",36000,27.01
"Capitalists",36000,27.02
"Capitalists",36000,27.03
"Capitalists",36000,27.04
"Capitalists",36000,27.05
"Capitalists",36000,27.06
"Capitalists",36000,27.07
"Capitalists",36000,27.08
"Capitalists",36000,27.09
"Capitalists",36078.2400000001,27.1
"Capitalists",36116.48,27.11
"Capitalists",36200,27.12
"Capitalists",36232.688,27.13
"Capitalists",36300,27.14
"Capitalists",36300,27.15
"Capitalists",36400,27.16
"Capitalists",36400,27.17
"Capitalists",36400,27.18
"Capitalists",36400,27.19
"Capitalists",36400,27.2
"Capitalists",36500,27.21
"Capitalists",36500,27.22
"Capitalists",36600,27.23
"Capitalists",36600,27.24
"Capitalists",36628.0000000001,27.25
"Capitalists",36700,27.26
"Capitalists",36800,27.27
"Capitalists",36879.52,27.28
"Capitalists",36900,27.29
"Capitalists",36946.4,27.3
"Capitalists",37000,27.31
"Capitalists",37000,27.32
"Capitalists",37000,27.33
"Capitalists",37000,27.34
"Capitalists",37000,27.35
"Capitalists",37000,27.36
"Capitalists",37000,27.37
"Capitalists",37000,27.38
"Capitalists",37000,27.39
"Capitalists",37000,27.4
"Capitalists",37000,27.41
"Capitalists",37000,27.42
"Capitalists",37000,27.43
"Capitalists",37000,27.44
"Capitalists",37000,27.45
"Capitalists",37000,27.46
"Capitalists",37000,27.47
"Capitalists",37000,27.48
"Capitalists",37000,27.49
"Capitalists",37000,27.5
"Capitalists",37000,27.51
"Capitalists",37000,27.52
"Capitalists",37100,27.53
"Capitalists",37128.416,27.54
"Capitalists",37200,27.55
"Capitalists",37200,27.56
"Capitalists",37200,27.57
"Capitalists",37256.944,27.58
"Capitalists",37300,27.59
"Capitalists",37328.4000000001,27.6
"Capitalists",37400,27.61
"Capitalists",37400,27.62
"Capitalists",37500,27.63
"Capitalists",37500,27.64
"Capitalists",37500,27.65
"Capitalists",37500,27.66
"Capitalists",37500,27.67
"Capitalists",37600,27.68
"Capitalists",37600,27.69
"Capitalists",37600,27.7
"Capitalists",37668.6400000001,27.71
"Capitalists",37700,27.72
"Capitalists",37700,27.73
"Capitalists",37700,27.74
"Capitalists",37800,27.75
"Capitalists",37811.136,27.76
"Capitalists",37900,27.77
"Capitalists",38000,27.78
"Capitalists",38000,27.79
"Capitalists",38000,27.8
"Capitalists",38000,27.81
"Capitalists",38000,27.82
"Capitalists",38000,27.83
"Capitalists",38000,27.84
"Capitalists",38000,27.85
"Capitalists",38000,27.86
"Capitalists",38000,27.87
"Capitalists",38000,27.88
"Capitalists",38000,27.89
"Capitalists",38000,27.9
"Capitalists",38000,27.91
"Capitalists",38000,27.92
"Capitalists",38000,27.93
"Capitalists",38000,27.94
"Capitalists",38000,27.95
"Capitalists",38000,27.96
"Capitalists",38000,27.97
"Capitalists",38000,27.98
"Capitalists",38000,27.99
"Capitalists",38000,28
"Capitalists",38000,28.01
"Capitalists",38000,28.02
"Capitalists",38000,28.03
"Capitalists",38000,28.04
"Capitalists",38000,28.05
"Capitalists",38000,28.06
"Capitalists",38018.7840000001,28.07
"Capitalists",38105.344,28.08
"Capitalists",38200,28.09
"Capitalists",38284.08,28.1
"Capitalists",38300,28.11
"Capitalists",38350,28.12
"Capitalists",38400,28.13
"Capitalists",38400,28.14
"Capitalists",38400,28.15
"Capitalists",38400,28.16
"Capitalists",38400,28.17
"Capitalists",38500,28.18
"Capitalists",38500,28.19
"Capitalists",38500,28.2
"Capitalists",38500,28.21
"Capitalists",38600,28.22
"Capitalists",38600,28.23
"Capitalists",38647.088,28.24
"Capitalists",38700,28.25
"Capitalists",38700,28.26
"Capitalists",38700,28.27
"Capitalists",38800,28.28
"Capitalists",38800,28.29
"Capitalists",38900,28.3
"Capitalists",38900,28.31
"Capitalists",38900,28.32
"Capitalists",39000,28.33
"Capitalists",39000,28.34
"Capitalists",39000,28.35
"Capitalists",39000,28.36
"Capitalists",39000,28.37
"Capitalists",39000,28.38
"Capitalists",39000,28.39
"Capitalists",39000,28.4
"Capitalists",39000,28.41
"Capitalists",39000,28.42
"Capitalists",39000,28.43
"Capitalists",39000,28.44
"Capitalists",39000,28.45
"Capitalists",39000,28.46
"Capitalists",39000,28.47
"Capitalists",39000,28.48
"Capitalists",39000,28.49
"Capitalists",39000,28.5
"Capitalists",39000,28.51
"Capitalists",39000,28.52
"Capitalists",39000,28.53
"Capitalists",39000,28.54
"Capitalists",39006.3999999998,28.55
"Capitalists",39150.08,28.56
"Capitalists",39200,28.57
"Capitalists",39300,28.58
"Capitalists",39381.12,28.59
"Capitalists",39400,28.6
"Capitalists",39500,28.61
"Capitalists",39500,28.62
"Capitalists",39500,28.63
"Capitalists",39600,28.64
"Capitalists",39600,28.65
"Capitalists",39600,28.66
"Capitalists",39600,28.67
"Capitalists",39700,28.68
"Capitalists",39800,28.69
"Capitalists",39800,28.7
"Capitalists",39800,28.71
"Capitalists",39900,28.72
"Capitalists",39999.264,28.73
"Capitalists",40000,28.74
"Capitalists",40000,28.75
"Capitalists",40000,28.76
"Capitalists",40000,28.77
"Capitalists",40000,28.78
"Capitalists",40000,28.79
"Capitalists",40000,28.8
"Capitalists",40000,28.81
"Capitalists",40000,28.82
"Capitalists",40000,28.83
"Capitalists",40000,28.84
"Capitalists",40000,28.85
"Capitalists",40000,28.86
"Capitalists",40000,28.87
"Capitalists",40000,28.88
"Capitalists",40000,28.89
"Capitalists",40000,28.9
"Capitalists",40000,28.91
"Capitalists",40000,28.92
"Capitalists",40000,28.93
"Capitalists",40000,28.94
"Capitalists",40000,28.95
"Capitalists",40000,28.96
"Capitalists",40000,28.97
"Capitalists",40000,28.98
"Capitalists",40000,28.99
"Capitalists",40000,29
"Capitalists",40000,29.01
"Capitalists",40000,29.02
"Capitalists",40000,29.03
"Capitalists",40000,29.04
"Capitalists",40000,29.05
"Capitalists",40000,29.06
"Capitalists",40000,29.07
"Capitalists",40000,29.08
"Capitalists",40000,29.09
"Capitalists",40000,29.1
"Capitalists",40000,29.11
"Capitalists",40000,29.12
"Capitalists",40000,29.13
"Capitalists",40000,29.14
"Capitalists",40000,29.15
"Capitalists",40000,29.16
"Capitalists",40000,29.17
"Capitalists",40000,29.18
"Capitalists",40000,29.19
"Capitalists",40000,29.2
"Capitalists",40000,29.21
"Capitalists",40000,29.22
"Capitalists",40000,29.23
"Capitalists",40000,29.24
"Capitalists",40000,29.25
"Capitalists",40000,29.26
"Capitalists",40000,29.27
"Capitalists",40000,29.28
"Capitalists",40000,29.29
"Capitalists",40000,29.3
"Capitalists",40000,29.31
"Capitalists",40000,29.32
"Capitalists",40000,29.33
"Capitalists",40000,29.34
"Capitalists",40000,29.35
"Capitalists",40000,29.36
"Capitalists",40000,29.37
"Capitalists",40000,29.38
"Capitalists",40000,29.39
"Capitalists",40000,29.4
"Capitalists",40000,29.41
"Capitalists",40000,29.42
"Capitalists",40000,29.43
"Capitalists",40000,29.44
"Capitalists",40000,29.45
"Capitalists",40000,29.46
"Capitalists",40000,29.47
"Capitalists",40000,29.48
"Capitalists",40000,29.49
"Capitalists",40000,29.5
"Capitalists",40000,29.51
"Capitalists",40000,29.52
"Capitalists",40000,29.53
"Capitalists",40000,29.54
"Capitalists",40000,29.55
"Capitalists",40000,29.56
"Capitalists",40000,29.57
"Capitalists",40000,29.58
"Capitalists",40000,29.59
"Capitalists",40000,29.6
"Capitalists",40000,29.61
"Capitalists",40000,29.62
"Capitalists",40000,29.63
"Capitalists",40000,29.64
"Capitalists",40000,29.65
"Capitalists",40000,29.66
"Capitalists",40000,29.67
"Capitalists",40000,29.68
"Capitalists",40000,29.69
"Capitalists",40000,29.7
"Capitalists",40000,29.71
"Capitalists",40000,29.72
"Capitalists",40000,29.73
"Capitalists",40000,29.74
"Capitalists",40000,29.75
"Capitalists",40000,29.76
"Capitalists",40000,29.77
"Capitalists",40000,29.78
"Capitalists",40000,29.79
"Capitalists",40000,29.8
"Capitalists",40000,29.81
"Capitalists",40000,29.82
"Capitalists",40000,29.83
"Capitalists",40000,29.84
"Capitalists",40000,29.85
"Capitalists",40000,29.86
"Capitalists",40000,29.87
"Capitalists",40000,29.88
"Capitalists",40000,29.89
"Capitalists",40000,29.9
"Capitalists",40000,29.91
"Capitalists",40000,29.92
"Capitalists",40000,29.93
"Capitalists",40000,29.94
"Capitalists",40000,29.95
"Capitalists",40000,29.96
"Capitalists",40000,29.97
"Capitalists",40000,29.98
"Capitalists",40000,29.99
"Capitalists",40000,30
"Capitalists",40000,30.01
"Capitalists",40000,30.02
"Capitalists",40000,30.03
"Capitalists",40000,30.04
"Capitalists",40000,30.05
"Capitalists",40000,30.06
"Capitalists",40000,30.07
"Capitalists",40000,30.08
"Capitalists",40000,30.09
"Capitalists",40000,30.1
"Capitalists",40000,30.11
"Capitalists",40000,30.12
"Capitalists",40000,30.13
"Capitalists",40000,30.14
"Capitalists",40000,30.15
"Capitalists",40000,30.16
"Capitalists",40000,30.17
"Capitalists",40000,30.18
"Capitalists",40000,30.19
"Capitalists",40000,30.2
"Capitalists",40000,30.21
"Capitalists",40000,30.22
"Capitalists",40000,30.23
"Capitalists",40000,30.24
"Capitalists",40000,30.25
"Capitalists",40000,30.26
"Capitalists",40000,30.27
"Capitalists",40000,30.28
"Capitalists",40000,30.29
"Capitalists",40000,30.3
"Capitalists",40000,30.31
"Capitalists",40000,30.32
"Capitalists",40000,30.33
"Capitalists",40000,30.34
"Capitalists",40000,30.35
"Capitalists",40000,30.36
"Capitalists",40000,30.37
"Capitalists",40000,30.38
"Capitalists",40000,30.39
"Capitalists",40000,30.4
"Capitalists",40000,30.41
"Capitalists",40000,30.42
"Capitalists",40000,30.43
"Capitalists",40000,30.44
"Capitalists",40000,30.45
"Capitalists",40000,30.46
"Capitalists",40000,30.47
"Capitalists",40000,30.48
"Capitalists",40000,30.49
"Capitalists",40000,30.5
"Capitalists",40000,30.51
"Capitalists",40000,30.52
"Capitalists",40000,30.53
"Capitalists",40000,30.54
"Capitalists",40000,30.55
"Capitalists",40000,30.56
"Capitalists",40000,30.57
"Capitalists",40000,30.58
"Capitalists",40000,30.59
"Capitalists",40000,30.6
"Capitalists",40000,30.61
"Capitalists",40000,30.62
"Capitalists",40000,30.63
"Capitalists",40000,30.64
"Capitalists",40000,30.65
"Capitalists",40000,30.66
"Capitalists",40000,30.67
"Capitalists",40000,30.68
"Capitalists",40000,30.69
"Capitalists",40000,30.7
"Capitalists",40000,30.71
"Capitalists",40000,30.72
"Capitalists",40000,30.73
"Capitalists",40000,30.74
"Capitalists",40000,30.75
"Capitalists",40000,30.76
"Capitalists",40000,30.77
"Capitalists",40000,30.78
"Capitalists",40000,30.79
"Capitalists",40000,30.8
"Capitalists",40000,30.81
"Capitalists",40000,30.82
"Capitalists",40000,30.83
"Capitalists",40000,30.84
"Capitalists",40000,30.85
"Capitalists",40000,30.86
"Capitalists",40000,30.87
"Capitalists",40000,30.88
"Capitalists",40000,30.89
"Capitalists",40000,30.9
"Capitalists",40000,30.91
"Capitalists",40000,30.92
"Capitalists",40000,30.93
"Capitalists",40000,30.94
"Capitalists",40000,30.95
"Capitalists",40000,30.96
"Capitalists",40000,30.97
"Capitalists",40000,30.98
"Capitalists",40000,30.99
"Capitalists",40000,31
"Capitalists",40000,31.01
"Capitalists",40000,31.02
"Capitalists",40000,31.03
"Capitalists",40018.272,31.04
"Capitalists",40050,31.05
"Capitalists",40100,31.06
"Capitalists",40100,31.07
"Capitalists",40105.744,31.08
"Capitalists",40200,31.09
"Capitalists",40222.4,31.1
"Capitalists",40300,31.11
"Capitalists",40300,31.12
"Capitalists",40300,31.13
"Capitalists",40400,31.14
"Capitalists",40500,31.15
"Capitalists",40500,31.16
"Capitalists",40500,31.17
"Capitalists",40500,31.18
"Capitalists",40500,31.19
"Capitalists",40600,31.2
"Capitalists",40600,31.21
"Capitalists",40700,31.22
"Capitalists",40700,31.23
"Capitalists",40756.3200000001,31.24
"Capitalists",40800,31.25
"Capitalists",40883.104,31.26
"Capitalists",40900,31.27
"Capitalists",41000,31.28
"Capitalists",41000,31.29
"Capitalists",41000,31.3
"Capitalists",41000,31.31
"Capitalists",41000,31.32
"Capitalists",41000,31.33
"Capitalists",41000,31.34
"Capitalists",41000,31.35
"Capitalists",41000,31.36
"Capitalists",41000,31.37
"Capitalists",41000,31.38
"Capitalists",41000,31.39
"Capitalists",41000,31.4
"Capitalists",41000,31.41
"Capitalists",41000,31.42
"Capitalists",41000,31.43
"Capitalists",41000,31.44
"Capitalists",41000,31.45
"Capitalists",41021.728,31.46
"Capitalists",41100,31.47
"Capitalists",41200,31.48
"Capitalists",41204.832,31.49
"Capitalists",41300,31.5
"Capitalists",41400,31.51
"Capitalists",41500,31.52
"Capitalists",41500,31.53
"Capitalists",41600,31.54
"Capitalists",41600,31.55
"Capitalists",41600,31.56
"Capitalists",41600,31.57
"Capitalists",41600,31.58
"Capitalists",41600,31.59
"Capitalists",41600,31.6
"Capitalists",41600,31.61
"Capitalists",41600,31.62
"Capitalists",41700,31.63
"Capitalists",41700,31.64
"Capitalists",41700,31.65
"Capitalists",41800,31.66
"Capitalists",41800,31.67
"Capitalists",41878.24,31.68
"Capitalists",42000,31.69
"Capitalists",42000,31.7
"Capitalists",42000,31.71
"Capitalists",42000,31.72
"Capitalists",42000,31.73
"Capitalists",42000,31.74
"Capitalists",42000,31.75
"Capitalists",42000,31.76
"Capitalists",42000,31.77
"Capitalists",42000,31.78
"Capitalists",42000,31.79
"Capitalists",42000,31.8
"Capitalists",42000,31.81
"Capitalists",42000,31.82
"Capitalists",42000,31.83
"Capitalists",42000,31.84
"Capitalists",42000,31.85
"Capitalists",42000,31.86
"Capitalists",42000,31.87
"Capitalists",42000,31.88
"Capitalists",42000,31.89
"Capitalists",42000,31.9
"Capitalists",42000,31.91
"Capitalists",42000,31.92
"Capitalists",42000,31.93
"Capitalists",42000,31.94
"Capitalists",42000,31.95
"Capitalists",42000,31.96
"Capitalists",42000,31.97
"Capitalists",42000,31.98
"Capitalists",42000,31.99
"Capitalists",42000,32
"Capitalists",42000,32.01
"Capitalists",42000,32.02
"Capitalists",42000,32.03
"Capitalists",42000,32.04
"Capitalists",42000,32.05
"Capitalists",42000,32.06
"Capitalists",42000,32.07
"Capitalists",42000,32.08
"Capitalists",42000,32.09
"Capitalists",42000,32.1
"Capitalists",42000,32.11
"Capitalists",42000,32.12
"Capitalists",42000,32.13
"Capitalists",42000,32.14
"Capitalists",42000,32.15
"Capitalists",42000,32.16
"Capitalists",42000,32.17
"Capitalists",42000,32.18
"Capitalists",42020.592,32.19
"Capitalists",42100,32.2
"Capitalists",42100,32.21
"Capitalists",42200,32.22
"Capitalists",42200,32.23
"Capitalists",42200,32.24
"Capitalists",42284,32.25
"Capitalists",42301.168,32.26
"Capitalists",42400,32.27
"Capitalists",42400,32.28
"Capitalists",42404.272,32.29
"Capitalists",42500,32.3
"Capitalists",42500,32.31
"Capitalists",42500,32.32
"Capitalists",42517.44,32.33
"Capitalists",42600,32.34
"Capitalists",42652.4,32.35
"Capitalists",42700,32.36
"Capitalists",42792.16,32.37
"Capitalists",42800,32.38
"Capitalists",42879.52,32.39
"Capitalists",43000,32.4
"Capitalists",43000,32.41
"Capitalists",43000,32.42
"Capitalists",43000,32.43
"Capitalists",43000,32.44
"Capitalists",43000,32.45
"Capitalists",43000,32.46
"Capitalists",43000,32.47
"Capitalists",43000,32.48
"Capitalists",43000,32.49
"Capitalists",43000,32.5
"Capitalists",43000,32.51
"Capitalists",43000,32.52
"Capitalists",43000,32.53
"Capitalists",43000,32.54
"Capitalists",43000,32.55
"Capitalists",43000,32.56
"Capitalists",43000,32.57
"Capitalists",43009.44,32.58
"Capitalists",43100,32.59
"Capitalists",43200,32.6
"Capitalists",43200,32.61
"Capitalists",43200,32.62
"Capitalists",43200,32.63
"Capitalists",43200,32.64
"Capitalists",43200,32.65
"Capitalists",43300,32.66
"Capitalists",43300,32.67
"Capitalists",43400,32.68
"Capitalists",43400,32.69
"Capitalists",43400,32.7
"Capitalists",43500,32.71
"Capitalists",43500,32.72
"Capitalists",43600,32.73
"Capitalists",43600,32.74
"Capitalists",43700,32.75
"Capitalists",43700,32.76
"Capitalists",43723.936,32.77
"Capitalists",43800,32.78
"Capitalists",43800,32.79
"Capitalists",43900,32.8
"Capitalists",43939.8559999999,32.81
"Capitalists",44000,32.82
"Capitalists",44000,32.83
"Capitalists",44000,32.84
"Capitalists",44000,32.85
"Capitalists",44000,32.86
"Capitalists",44000,32.87
"Capitalists",44000,32.88
"Capitalists",44000,32.89
"Capitalists",44000,32.9
"Capitalists",44000,32.91
"Capitalists",44000,32.92
"Capitalists",44000,32.93
"Capitalists",44000,32.94
"Capitalists",44000,32.95
"Capitalists",44000,32.96
"Capitalists",44000,32.97
"Capitalists",44000,32.98
"Capitalists",44000,32.99
"Capitalists",44000,33
"Capitalists",44000,33.01
"Capitalists",44031.3599999999,33.02
"Capitalists",44200,33.03
"Capitalists",44200,33.04
"Capitalists",44200,33.05
"Capitalists",44300,33.06
"Capitalists",44300,33.07
"Capitalists",44400,33.08
"Capitalists",44400,33.09
"Capitalists",44500,33.1
"Capitalists",44500,33.11
"Capitalists",44500,33.12
"Capitalists",44600,33.13
"Capitalists",44600,33.14
"Capitalists",44700,33.15
"Capitalists",44800,33.16
"Capitalists",44800,33.17
"Capitalists",44900,33.18
"Capitalists",45000,33.19
"Capitalists",45000,33.2
"Capitalists",45000,33.21
"Capitalists",45000,33.22
"Capitalists",45000,33.23
"Capitalists",45000,33.24
"Capitalists",45000,33.25
"Capitalists",45000,33.26
"Capitalists",45000,33.27
"Capitalists",45000,33.28
"Capitalists",45000,33.29
"Capitalists",45000,33.3
"Capitalists",45000,33.31
"Capitalists",45000,33.32
"Capitalists",45000,33.33
"Capitalists",45000,33.34
"Capitalists",45000,33.35
"Capitalists",45000,33.36
"Capitalists",45000,33.37
"Capitalists",45000,33.38
"Capitalists",45000,33.39
"Capitalists",45000,33.4
"Capitalists",45000,33.41
"Capitalists",45000,33.42
"Capitalists",45000,33.43
"Capitalists",45000,33.44
"Capitalists",45000,33.45
"Capitalists",45000,33.46
"Capitalists",45000,33.47
"Capitalists",45000,33.48
"Capitalists",45000,33.49
"Capitalists",45000,33.5
"Capitalists",45000,33.51
"Capitalists",45000,33.52
"Capitalists",45000,33.53
"Capitalists",45000,33.54
"Capitalists",45000,33.55
"Capitalists",45000,33.56
"Capitalists",45000,33.57
"Capitalists",45000,33.58
"Capitalists",45000,33.59
"Capitalists",45000,33.6
"Capitalists",45000,33.61
"Capitalists",45000,33.62
